timestamp,accel_mean,accel_std,accel_min,accel_max
1970-01-01 00:01:33,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:34,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:35,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:37,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:38,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:39,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:40,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:41,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:42,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:43,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:45,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:46,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:47,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:48,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:49,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:50,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:52,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:53,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:54,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:55,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:56,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:57,0.290816,0.0,0.290816,0.290816
1970-01-01 00:01:58,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:00,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:01,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:02,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:03,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:04,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:06,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:07,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:08,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:09,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:10,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:12,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:13,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:14,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:15,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:16,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:17,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:18,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:20,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:21,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:22,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:23,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:24,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:25,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:26,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:28,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:29,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:30,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:31,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:32,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:34,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:35,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:36,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:37,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:38,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:39,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:41,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:42,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:43,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:44,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:45,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:46,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:47,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:49,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:50,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:51,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:52,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:53,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:54,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:56,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:57,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:58,0.290816,0.0,0.290816,0.290816
1970-01-01 00:02:59,0.290816,0.0,0.290816,0.290816
1970-01-01 00:03:00,0.290816,0.0,0.290816,0.290816
1970-01-01 00:03:01,0.290816,0.0,0.290816,0.290816
1970-01-01 00:03:02,0.290816,0.0,0.290816,0.290816
1970-01-01 00:03:03,0.290816,0.0,0.290816,0.290816
1970-01-01 00:03:05,0.290816,0.0,0.290816,0.290816
1970-01-01 00:03:06,0.290816,0.0,0.290816,0.290816
1970-01-01 00:03:07,0.290816,0.0,0.290816,0.290816
1970-01-01 00:03:08,0.290816,0.0,0.290816,0.290816
1970-01-01 00:03:09,0.290816,0.0,0.290816,0.290816
1970-01-01 00:00:14,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:15,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:16,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:17,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:19,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:20,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:21,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:22,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:23,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:24,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:26,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:27,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:28,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:29,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:30,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:31,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:32,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:34,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:35,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:36,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:37,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:38,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:39,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:40,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:42,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:43,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:44,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:45,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:46,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:47,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:49,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:50,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:51,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:52,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:53,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:54,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:55,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:57,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:58,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:59,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:01,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:02,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:03,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:04,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:05,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:07,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:08,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:09,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:10,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:11,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:12,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:13,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:15,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:16,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:17,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:18,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:20,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:21,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:22,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:23,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:24,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:26,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:27,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:28,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:29,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:30,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:31,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:33,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:34,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:35,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:36,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:38,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:39,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:40,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:41,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:42,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:44,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:45,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:46,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:47,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:48,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:50,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:51,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:52,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:53,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:54,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:56,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:57,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:58,0.333727,0.0,0.333727,0.333727
1970-01-01 00:01:59,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:00,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:02,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:03,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:04,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:05,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:06,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:08,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:09,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:10,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:11,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:12,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:14,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:15,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:16,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:17,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:18,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:20,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:21,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:22,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:23,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:24,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:26,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:27,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:28,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:29,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:31,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:32,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:33,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:34,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:35,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:36,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:38,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:39,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:41,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:42,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:43,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:44,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:46,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:47,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:48,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:49,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:50,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:52,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:53,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:54,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:55,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:56,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:57,0.333727,0.0,0.333727,0.333727
1970-01-01 00:02:59,0.333727,0.0,0.333727,0.333727
1970-01-01 00:00:14,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:15,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:16,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:18,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:19,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:20,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:21,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:22,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:23,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:25,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:26,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:27,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:28,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:29,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:30,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:32,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:33,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:34,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:35,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:37,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:38,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:39,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:40,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:42,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:43,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:44,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:45,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:47,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:48,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:49,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:50,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:51,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:52,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:54,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:55,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:56,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:57,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:58,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:00,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:01,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:02,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:04,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:05,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:06,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:07,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:08,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:10,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:11,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:15,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:16,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:18,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:19,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:20,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:21,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:22,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:24,0.359362,0.0,0.359362,0.359362
1970-01-01 00:01:25,0.359362,0.0,0.359362,0.359362
1970-01-01 00:00:14,1.137693,0.268864,0.827352,1.650421
1970-01-01 00:00:15,1.154371,0.447606,0.711539,1.866873
1970-01-01 00:00:14,1.627557,0.893673,0.596872,2.982404
1970-01-01 00:00:16,2.115687,0.261242,1.786169,2.451034
1970-01-01 00:00:17,0.982384,0.160191,0.74428,1.268801
1970-01-01 00:00:18,0.994503,0.042615,0.929981,1.07153
1970-01-01 00:00:20,1.313393,0.517522,0.974039,2.3942
1970-01-01 00:00:21,2.188019,0.628066,1.179871,2.999267
1970-01-01 00:00:22,1.057182,0.419301,0.600013,1.811894
1970-01-01 00:00:23,1.025209,0.042267,0.959091,1.080422
1970-01-01 00:00:24,1.018428,0.029558,0.981338,1.054582
1970-01-01 00:00:26,1.035927,0.075944,0.959316,1.195552
1970-01-01 00:00:13,1.786311,0.834759,0.588544,2.823527
1970-01-01 00:00:14,1.819889,1.070092,0.398738,3.093694
1970-01-01 00:00:15,2.399741,0.738473,1.461687,3.269048
1970-01-01 00:00:17,1.142865,0.495857,0.544896,2.090535
1970-01-01 00:00:18,1.047413,0.024633,1.009855,1.089705
1970-01-01 00:00:19,1.060391,0.012578,1.043724,1.07687
1970-01-01 00:00:20,1.048682,0.010852,1.029812,1.064474
1970-01-01 00:00:22,1.066552,0.013657,1.041883,1.087066
1970-01-01 00:00:23,1.073147,0.030739,1.020933,1.105882
1970-01-01 00:00:24,1.066423,0.022939,1.033363,1.101809
1970-01-01 00:00:25,1.076114,0.010457,1.062269,1.09002
1970-01-01 00:00:26,1.089532,0.013732,1.071784,1.11529
1970-01-01 00:00:27,1.069588,0.027071,1.042351,1.121099
1970-01-01 00:00:29,1.306342,0.306333,0.874757,1.785869
1970-01-01 00:00:30,1.055132,0.004181,1.046487,1.058459
1970-01-01 00:00:31,1.057305,0.001672,1.054924,1.05895
1970-01-01 00:00:32,1.056949,0.003491,1.052152,1.06239
1970-01-01 00:00:34,1.175972,0.336792,1.012024,1.938796
1970-01-01 00:00:35,1.528938,0.857702,0.352227,2.679394
1970-01-01 00:00:14,1.0587,0.004893,1.052076,1.064616
1970-01-01 00:00:15,1.056148,0.003844,1.049327,1.0608
1970-01-01 00:00:16,1.047414,0.024646,0.999432,1.064519
1970-01-01 00:00:18,1.054989,0.008388,1.042988,1.066988
1970-01-01 00:00:19,1.060082,0.003533,1.055621,1.06551
1970-01-01 00:00:20,1.057266,0.003371,1.051779,1.06193
1970-01-01 00:00:21,1.05661,0.003042,1.053148,1.061147
1970-01-01 00:00:22,1.057903,0.004651,1.051711,1.063428
1970-01-01 00:00:23,1.059998,0.004165,1.053277,1.067071
1970-01-01 00:00:25,1.059137,0.004489,1.051779,1.063428
1970-01-01 00:00:26,1.056968,0.003274,1.051118,1.06193
1970-01-01 00:00:27,1.059342,0.003216,1.055432,1.065578
1970-01-01 00:00:29,1.059736,0.002874,1.056106,1.062744
1970-01-01 00:00:30,1.057885,0.003752,1.053953,1.063413
1970-01-01 00:00:31,1.058212,0.006884,1.051779,1.069273
1970-01-01 00:00:32,1.055819,0.004011,1.04813,1.061245
1970-01-01 00:00:33,1.060567,0.003426,1.055318,1.064842
1970-01-01 00:00:34,1.058845,0.005327,1.053148,1.066388
1970-01-01 00:00:36,1.058505,0.00415,1.052517,1.064842
1970-01-01 00:00:37,1.059118,0.005236,1.051825,1.06916
1970-01-01 00:00:38,1.058947,0.003803,1.051665,1.064128
1970-01-01 00:00:39,1.061875,0.007121,1.053277,1.075174
1970-01-01 00:00:41,1.059042,0.003927,1.051003,1.062631
1970-01-01 00:00:42,1.051565,0.008531,1.034895,1.059947
1970-01-01 00:00:44,1.058502,0.004555,1.052456,1.06572
