timestamp,temp_mean,temp_std,temp_min,temp_max,hum_mean,hum_std,hum_min,hum_max
1970-01-01 00:00:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:18,30.9,0.0,30.9,30.9,88.1,0.0,88.1,88.1
1970-01-01 00:00:19,61.9,0.0,61.9,61.9,177.0,0.0,177.0,177.0
1970-01-01 00:00:20,30.9,0.0,30.9,30.9,87.5,0.0,87.5,87.5
1970-01-01 00:00:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:23,30.9,0.0,30.9,30.9,86.6,0.0,86.6,86.6
1970-01-01 00:00:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:26,30.9,0.0,30.9,30.9,85.9,0.0,85.9,85.9
1970-01-01 00:00:27,30.9,0.0,30.9,30.9,85.9,0.0,85.9,85.9
1970-01-01 00:00:29,30.9,0.0,30.9,30.9,86.0,0.0,86.0,86.0
1970-01-01 00:00:30,61.9,0.0,61.9,61.9,171.8,0.0,171.8,171.8
1970-01-01 00:00:31,30.9,0.0,30.9,30.9,85.7,0.0,85.7,85.7
1970-01-01 00:00:32,30.9,0.0,30.9,30.9,85.6,0.0,85.6,85.6
1970-01-01 00:00:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:34,30.9,0.0,30.9,30.9,85.3,0.0,85.3,85.3
1970-01-01 00:00:36,30.9,0.0,30.9,30.9,85.2,0.0,85.2,85.2
1970-01-01 00:00:37,30.9,0.0,30.9,30.9,85.2,0.0,85.2,85.2
1970-01-01 00:00:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-01-01 00:00:39,30.9,0.0,30.9,30.9,85.3,0.0,85.3,85.3
1970-01-01 00:00:41,30.9,0.0,30.9,30.9,85.4,0.0,85.4,85.4
1970-01-01 00:00:42,30.9,0.0,30.9,30.9,85.3,0.0,85.3,85.3
1970-01-01 00:00:44,30.9,0.0,30.9,30.9,85.1,0.0,85.1,85.1
